,Unnamed: 0,datadate,tic,prccd,ajexdi,prcod,prchd,prcld,cshtrd
4469,435,20210819,LTC,175.59,1.0,166.64,175.82,162.66,682216.2947899993
4470,436,20210820,LTC,183.59,1.0,175.57,184.11,174.11,708140.1538299994
4471,437,20210821,LTC,179.63,1.0,183.59,184.48,176.52,644225.2996500003
4472,438,20210822,LTC,185.91,1.0,179.57,189.6,178.38,935874.9833600012
4473,439,20210823,LTC,187.01,1.0,185.85,191.94,183.61,877311.2833599994
4474,440,20210824,LTC,173.42,1.0,186.98,188.64,172.25,780692.6942100006
4475,441,20210825,LTC,177.75,1.0,173.39,179.0,169.06,617983.0802999992
4476,442,20210826,LTC,167.7,1.0,177.76,180.18,164.9,568905.75324
4477,443,20210827,LTC,176.2,1.0,167.7,176.35,165.0,456121.02530999994
4478,444,20210828,LTC,175.6,1.0,176.2,177.1,171.3,316185.26962999994
4479,445,20210829,LTC,174.3,1.0,175.7,182.6,173.1,547343.5855400007
4480,446,20210830,LTC,167.3,1.0,174.4,176.5,166.5,468119.3960000005
4481,447,20210831,LTC,171.5,1.0,167.4,175.4,165.6,553621.007
4482,448,20210901,LTC,180.9,1.0,171.6,182.8,168.5,692302.2940000008
4483,449,20210902,LTC,183.3,1.0,180.9,187.9,179.4,683639.8544499998
4484,450,20210903,LTC,212.9,1.0,183.4,217.7,179.8,2071663.6312599971
4485,451,20210904,LTC,211.9,1.0,212.9,225.2,208.4,1448417.533920001
4486,452,20210905,LTC,232.2,1.0,212.0,232.56,210.5,1007949.9799200004
4487,453,20210906,LTC,219.4,1.0,232.2,232.3,214.8,1001710.4929999982
4488,454,20210907,LTC,178.5,1.0,219.4,221.9,162.1,2026882.5926299987
4489,455,20210908,LTC,179.7,1.0,178.4,189.0,169.3,1419232.6409999998
4490,456,20210909,LTC,180.5,1.0,179.7,188.6,176.5,896655.7179999999
4491,457,20210910,LTC,174.1,1.0,180.5,187.4,170.7,721100.8419999994
4492,458,20210911,LTC,178.6,1.0,174.1,186.2,173.4,551963.0710000013
4493,459,20210912,LTC,183.0,1.0,178.6,186.2,175.1,564714.6960000001
4494,460,20210913,LTC,179.4,1.0,183.1,240.0,170.7,5437062.674099992
4495,461,20210914,LTC,183.1,1.0,179.4,189.0,176.1,1091279.9969999988
4496,462,20210915,LTC,189.0,1.0,183.0,192.1,179.6,745508.0590000008
4497,463,20210916,LTC,185.2,1.0,189.1,195.4,181.5,935286.2309999987
4498,464,20210917,LTC,180.0,1.0,185.2,190.5,177.5,566767.0690000004
4499,465,20210918,LTC,181.4,1.0,180.0,185.8,177.9,372409.22400000034
4500,466,20210919,LTC,175.6,1.0,181.3,181.7,172.5,364865.7749999996
4501,467,20210920,LTC,157.2,1.0,175.6,176.0,153.3,1300459.6776699994
4502,468,20210921,LTC,148.5,1.0,157.2,162.3,144.7,988169.633930002
4503,469,20210922,LTC,161.4,1.0,148.6,161.8,145.3,822665.566
4504,470,20210923,LTC,163.9,1.0,161.4,165.0,157.1,559513.5219999992
4505,471,20210924,LTC,152.1,1.0,163.9,166.6,141.6,1236046.2845499974
4506,472,20210925,LTC,151.0,1.0,152.0,155.9,148.8,622457.0779999993
4507,473,20210926,LTC,150.7,1.0,150.9,153.4,141.9,837958.0649999995
4508,474,20210927,LTC,145.0,1.0,150.7,154.9,144.8,463173.188
4509,475,20210928,LTC,140.6,1.0,145.0,149.0,140.0,551914.7718999991
4510,476,20210929,LTC,144.7,1.0,140.5,150.4,139.7,505249.15568
4511,477,20210930,LTC,153.3,1.0,144.8,154.5,143.9,505878.23999999923
4512,478,20211001,LTC,166.2,1.0,153.2,168.1,151.1,701432.9169999998
4513,479,20211002,LTC,168.9,1.0,166.1,172.8,164.4,427845.77299999964
4514,480,20211003,LTC,170.5,1.0,168.9,175.0,165.7,437060.78700000024
4515,481,20211004,LTC,167.5,1.0,170.5,170.9,161.3,586624.9309999999
4516,482,20211005,LTC,173.8,1.0,167.5,175.4,166.6,622714.6120000004
4517,483,20211006,LTC,178.5,1.0,173.7,183.0,163.8,967921.4040000008
4518,484,20211007,LTC,178.6,1.0,178.5,187.0,173.4,866672.4470000014
4519,485,20211008,LTC,175.9,1.0,178.6,183.4,174.4,697493.0339999993
4520,486,20211009,LTC,179.9,1.0,175.9,182.9,174.4,445979.8879999999
4521,487,20211010,LTC,174.8,1.0,179.9,184.0,174.0,559785.1530000003
4522,488,20211011,LTC,179.1,1.0,174.8,185.4,172.0,679614.9869999996
4523,489,20211012,LTC,172.6,1.0,179.2,179.2,166.3,708173.9000000005
4524,490,20211013,LTC,177.6,1.0,172.6,179.7,167.6,657952.5620000007
4525,491,20211014,LTC,181.3,1.0,177.7,186.7,176.9,746399.1809999995
4526,492,20211015,LTC,189.6,1.0,181.3,193.0,176.4,1143344.4379999998
4527,493,20211016,LTC,186.0,1.0,189.7,192.6,185.0,576811.6050000009
4528,494,20211017,LTC,183.7,1.0,186.0,188.1,176.4,475002.96299999993
4529,495,20211018,LTC,185.6,1.0,183.8,187.6,178.5,591931.0829999999
4530,496,20211019,LTC,188.8,1.0,185.5,191.6,183.1,598824.688
4531,497,20211020,LTC,207.3,1.0,188.8,209.4,185.6,1121684.8199999991
4532,498,20211021,LTC,196.8,1.0,207.4,214.7,195.2,1129324.235
4533,499,20211022,LTC,191.0,1.0,196.8,201.5,187.9,731846.1049999996
4534,500,20211023,LTC,196.3,1.0,191.0,198.0,188.7,413109.66399999976
4535,501,20211024,LTC,190.4,1.0,196.3,199.9,185.2,568204.0600000004
4536,502,20211025,LTC,195.5,1.0,190.4,197.4,189.6,435121.82199999905
4537,503,20211026,LTC,197.6,1.0,195.5,199.4,190.3,571152.6550000007
4538,504,20211027,LTC,179.3,1.0,197.5,205.0,171.1,1380721.9259999965
4539,505,20211028,LTC,189.8,1.0,179.2,194.5,177.6,722390.7350000006
4540,506,20211029,LTC,196.7,1.0,189.8,198.7,188.1,581094.5999999997
4541,507,20211030,LTC,190.2,1.0,196.7,197.3,186.6,415371.61999999936
4542,508,20211031,LTC,191.9,1.0,190.2,195.2,186.7,514684.87500000023
4543,509,20211101,LTC,197.6,1.0,191.9,201.2,187.8,656176.5920000003
4544,510,20211102,LTC,200.9,1.0,197.6,204.9,195.1,589454.7419999994
4545,511,20211103,LTC,207.3,1.0,200.9,209.3,197.4,839855.9409999987
4546,512,20211104,LTC,202.6,1.0,207.3,207.3,196.1,592543.4939999995
4547,513,20211105,LTC,198.9,1.0,202.6,203.3,196.7,454701.0280000004
4548,514,20211106,LTC,197.6,1.0,198.9,201.1,191.0,420636.0510000003
4549,515,20211107,LTC,202.0,1.0,197.6,202.1,196.9,351383.0799999992
4550,516,20211108,LTC,229.0,1.0,202.1,229.7,202.0,1380080.2469999988
4551,517,20211109,LTC,262.0,1.0,229.0,274.6,226.5,3256268.8118399964
4552,518,20211110,LTC,260.4,1.0,262.0,295.7,251.6,3733558.8606999987
4553,519,20211111,LTC,262.3,1.0,260.3,274.2,250.5,1666490.1060000004
4554,520,20211112,LTC,251.2,1.0,262.2,282.7,243.7,2414623.352000004
4555,521,20211113,LTC,257.7,1.0,251.1,264.2,245.2,1167201.210999999
4556,522,20211114,LTC,279.3,1.0,257.7,279.7,248.4,1358747.9970000007
4557,523,20211115,LTC,263.0,1.0,279.3,281.5,259.0,1155933.6090000002
4558,524,20211116,LTC,230.2,1.0,263.0,263.3,222.5,2396155.130000003
4559,525,20211117,LTC,229.6,1.0,230.4,235.4,217.6,1422751.1830000002
4560,526,20211118,LTC,204.2,1.0,229.6,232.4,199.4,1689641.5740000003
4561,527,20211119,LTC,217.9,1.0,204.1,221.3,199.5,1040819.8010000002
4562,528,20211120,LTC,226.8,1.0,217.9,227.8,212.4,841347.753999999
4563,529,20211121,LTC,221.1,1.0,226.8,230.8,219.6,698329.3130000007
4564,530,20211122,LTC,209.1,1.0,221.2,221.7,205.2,865031.6340000009
4565,531,20211123,LTC,216.2,1.0,209.1,218.8,205.1,709895.648999999
4566,532,20211124,LTC,212.2,1.0,216.2,217.7,205.9,584703.5310000001
4567,533,20211125,LTC,222.9,1.0,212.2,229.8,210.7,891765.1819999996
4568,534,20211126,LTC,195.7,1.0,223.0,224.9,190.0,1530058.5419999997
4569,535,20211127,LTC,195.1,1.0,195.7,201.0,190.6,512722.1759999999
4570,536,20211128,LTC,199.5,1.0,195.0,199.9,182.0,716187.0660000005
4571,537,20211129,LTC,205.5,1.0,199.5,209.5,194.9,804883.8520000002
4572,538,20211130,LTC,207.8,1.0,205.5,219.9,197.4,1029328.2599999992
4573,539,20211201,LTC,208.8,1.0,207.8,217.8,205.1,671493.8639999984
4574,540,20211202,LTC,203.5,1.0,208.7,210.1,199.9,556880.7989999999
4575,541,20211203,LTC,188.0,1.0,203.5,208.1,179.3,818359.3059999999
4576,542,20211204,LTC,162.7,1.0,188.0,189.3,129.3,2756495.1042500064
4577,543,20211205,LTC,156.3,1.0,162.7,165.0,148.0,1070078.7190000012
4578,544,20211206,LTC,161.3,1.0,156.3,164.5,141.3,1093352.8329999996
4579,545,20211207,LTC,161.8,1.0,161.3,165.8,158.2,666900.9509999995
4580,546,20211208,LTC,165.1,1.0,161.8,170.3,155.8,880611.7380000023
4581,547,20211209,LTC,151.3,1.0,165.2,167.1,151.1,636731.9839999996
4582,548,20211210,LTC,148.3,1.0,151.4,159.8,147.5,690624.9459999994
4583,549,20211211,LTC,158.0,1.0,148.4,159.5,145.7,541266.1749999997
4584,550,20211212,LTC,159.0,1.0,158.0,162.9,153.2,358800.63699999976
4585,551,20211213,LTC,144.6,1.0,158.9,159.9,142.7,616056.7289999996
4586,552,20211214,LTC,150.4,1.0,144.6,151.9,142.9,501573.2269999996
4587,553,20211215,LTC,153.6,1.0,150.3,155.0,141.7,611833.2779999999
4588,554,20211216,LTC,148.9,1.0,153.5,156.7,148.5,434853.3610000006
4589,555,20211217,LTC,144.1,1.0,148.9,150.3,141.2,472455.0230000002
4590,556,20211218,LTC,148.6,1.0,144.1,150.3,142.8,300448.2189999997
4591,557,20211219,LTC,153.2,1.0,148.6,161.1,147.6,738406.6819999998
4592,558,20211220,LTC,152.6,1.0,153.2,157.4,145.2,550918.7689999996
4593,559,20211221,LTC,154.7,1.0,152.7,156.4,149.1,375493.205
4594,560,20211222,LTC,155.4,1.0,154.8,160.2,152.9,414964.8499999997
4595,561,20211223,LTC,163.6,1.0,155.4,165.2,153.0,514140.4159999995
4596,562,20211224,LTC,161.2,1.0,163.6,166.8,160.1,402182.76599999954
4597,563,20211225,LTC,157.8,1.0,161.2,163.6,157.3,437199.63699999993
4598,564,20211226,LTC,155.7,1.0,157.8,158.4,152.6,878444.324000001
4599,565,20211227,LTC,155.9,1.0,155.8,161.3,154.4,461565.7530000006
4600,566,20211228,LTC,145.7,1.0,155.9,156.0,144.5,679901.0139999989
4601,567,20211229,LTC,145.5,1.0,145.6,151.0,143.9,444947.6280000017
4602,568,20211230,LTC,148.0,1.0,145.5,150.0,142.7,318121.04599999986
4603,569,20211231,LTC,146.3,1.0,147.9,152.7,143.7,344886.3920000004
4604,570,20220101,LTC,150.8,1.0,146.2,151.0,146.1,225155.5400000004
4605,571,20220102,LTC,151.2,1.0,150.8,153.4,147.8,228350.08699999933
4606,572,20220103,LTC,148.5,1.0,151.1,151.2,146.0,291038.8729999996
4607,573,20220104,LTC,146.5,1.0,148.4,151.7,145.2,331705.66300000023
4608,574,20220105,LTC,135.4,1.0,146.5,150.0,129.8,601964.0570000005
4609,575,20220106,LTC,135.9,1.0,135.3,138.1,132.4,531427.3569999996
4610,576,20220107,LTC,131.4,1.0,135.9,136.5,125.9,733975.3119099996
4611,577,20220108,LTC,129.4,1.0,131.4,134.8,124.8,450291.3547800002
4612,578,20220109,LTC,130.9,1.0,129.4,132.6,127.7,321828.343
4613,579,20220110,LTC,126.5,1.0,130.8,131.5,120.7,621002.3060299995
4614,580,20220111,LTC,131.6,1.0,126.6,133.5,125.7,396300.2199999993
4615,581,20220112,LTC,141.9,1.0,131.6,142.3,130.8,387745.567
4616,582,20220113,LTC,136.7,1.0,142.0,142.4,134.6,462389.1539999994
4617,583,20220114,LTC,144.7,1.0,136.7,146.7,135.8,588107.752
4618,584,20220115,LTC,147.7,1.0,144.7,150.7,144.0,461786.0359999999
4619,585,20220116,LTC,146.4,1.0,147.6,149.0,143.2,323952.6650000002
4620,586,20220117,LTC,151.2,1.0,146.4,153.9,144.1,809014.8950000006
4621,587,20220118,LTC,141.5,1.0,151.1,153.4,138.6,605404.3589999999
4622,588,20220119,LTC,136.2,1.0,141.4,143.0,133.2,437642.16499999963
4623,589,20220120,LTC,129.7,1.0,136.2,142.9,128.8,404805.36499999993
4624,590,20220121,LTC,114.5,1.0,129.6,131.1,109.8,1024703.1523400005
4625,591,20220122,LTC,108.4,1.0,114.5,117.0,96.3,1345786.1906999985
4626,592,20220123,LTC,112.3,1.0,108.4,112.8,105.6,588082.3170000012
4627,593,20220124,LTC,109.5,1.0,112.3,112.3,97.5,1098206.519
4628,594,20220125,LTC,107.8,1.0,109.6,109.9,105.1,589373.5629999997
4629,595,20220126,LTC,106.9,1.0,107.9,116.5,104.6,774954.3819999992
4630,596,20220127,LTC,106.9,1.0,107.0,110.0,102.8,563991.7659999994
4631,597,20220128,LTC,109.4,1.0,106.8,110.0,105.2,463842.23799999955
4632,598,20220129,LTC,110.8,1.0,109.5,112.4,107.5,345775.8990000004
4633,599,20220130,LTC,108.6,1.0,110.9,112.2,107.0,276376.29099999944
4634,600,20220131,LTC,110.9,1.0,108.5,111.3,104.3,366778.4500000001
4635,0,20200610,VET,0.009008,1.0,0.008196,0.009188,0.007883,1731311075.0
4636,1,20200611,VET,0.008762,1.0,0.009008,0.010645,0.008665,11479216003.0
4637,2,20200612,VET,0.00971,1.0,0.008763,0.009909999999999999,0.008634000000000001,4928987318.0
4638,3,20200613,VET,0.009597,1.0,0.00971,0.009859,0.009254,2274756419.0
4639,4,20200614,VET,0.00864,1.0,0.009597,0.00962,0.008419,3451014443.0
4640,5,20200615,VET,0.009009999999999999,1.0,0.008641,0.0093,0.007692,5372712903.0
4641,6,20200616,VET,0.009061,1.0,0.009018,0.009418000000000001,0.008782,3040162135.0
4642,7,20200617,VET,0.009013,1.0,0.009062,0.009247,0.008612,2415094701.0
4643,8,20200618,VET,0.00866,1.0,0.009013,0.009046,0.008365000000000001,1690292130.0
4644,9,20200619,VET,0.008379000000000001,1.0,0.008659,0.008733,0.008311,1530248835.0
4645,10,20200620,VET,0.00829,1.0,0.008379000000000001,0.008468999999999999,0.008081999999999999,1207426567.0
4646,11,20200621,VET,0.008626,1.0,0.008291,0.008879999999999999,0.008291,1679872701.0
4647,12,20200622,VET,0.009283,1.0,0.008628,0.00945,0.008577,2160466835.0
4648,13,20200623,VET,0.008903,1.0,0.009283,0.009369,0.00886,1753235775.0
4649,14,20200624,VET,0.008995999999999999,1.0,0.008903,0.00927,0.008654,1925447369.0
4650,15,20200625,VET,0.008882,1.0,0.008995999999999999,0.009191,0.0086,1724950193.0
4651,16,20200626,VET,0.008948999999999999,1.0,0.008882,0.009032,0.008756,1240563897.0
4652,17,20200627,VET,0.008608,1.0,0.008948999999999999,0.009167,0.008149,1711077683.0
4653,18,20200628,VET,0.00869,1.0,0.008612,0.008808,0.008413,1149749804.0
4654,19,20200629,VET,0.008690999999999999,1.0,0.00869,0.008856000000000001,0.008461,1291890685.0
4655,20,20200630,VET,0.008837000000000001,1.0,0.008690999999999999,0.008872,0.008579999999999999,871690740.0
4656,21,20200701,VET,0.009436,1.0,0.008842000000000001,0.009528,0.008668,2060252162.0
4657,22,20200702,VET,0.009556,1.0,0.009437000000000001,0.009768,0.0091,2786928921.0
4658,23,20200703,VET,0.010223000000000001,1.0,0.009559999999999999,0.01048,0.009493000000000001,3409450555.0
4659,24,20200704,VET,0.012525,1.0,0.010221,0.013000000000000001,0.010166,5497871626.9
4660,25,20200705,VET,0.014306999999999999,1.0,0.012526,0.01697,0.011926,12837558118.4
4661,26,20200706,VET,0.014419999999999999,1.0,0.014306999999999999,0.015976,0.014065000000000001,6488455411.0
4662,27,20200707,VET,0.017325,1.0,0.014421999999999999,0.0178,0.014385,4697595613.3
4663,28,20200708,VET,0.019932,1.0,0.017336,0.021978,0.016725999999999998,10983648439.5
4664,29,20200709,VET,0.01825,1.0,0.019932,0.02,0.016944,6987155743.0
4665,30,20200710,VET,0.017119,1.0,0.018249,0.01945,0.0136,8672911875.0
4666,31,20200711,VET,0.018535,1.0,0.017119,0.01873,0.016503999999999998,4026381995.0
4667,32,20200712,VET,0.018155,1.0,0.018517,0.018741999999999998,0.017324000000000003,2351476568.0
4668,33,20200713,VET,0.018461,1.0,0.018169,0.019819,0.01795,4261761940.0
4669,34,20200714,VET,0.01845,1.0,0.01846,0.018836000000000002,0.0173,2201962999.0
4670,35,20200715,VET,0.018996000000000002,1.0,0.018446,0.019888,0.018446,2722691227.0
4671,36,20200716,VET,0.018036,1.0,0.018999000000000002,0.019396,0.017022,2442870240.0
4672,37,20200717,VET,0.018211,1.0,0.018035,0.019133,0.017814,1618701582.0
4673,38,20200718,VET,0.018168,1.0,0.01821,0.018687,0.01789,935844780.0
4674,39,20200719,VET,0.018017,1.0,0.018172999999999998,0.018384,0.0173,1300085308.0
4675,40,20200720,VET,0.016074,1.0,0.018024000000000002,0.018073,0.015880000000000002,2507955464.0
4676,41,20200721,VET,0.0175,1.0,0.016074,0.018994999999999998,0.015880000000000002,3247543887.0
4677,42,20200722,VET,0.017467,1.0,0.0175,0.0178,0.016998,1236709582.0
4678,43,20200723,VET,0.017381,1.0,0.017457,0.017914,0.017189,1032210468.0
4679,44,20200724,VET,0.016995,1.0,0.017381,0.017419,0.016697,895842222.0
4680,45,20200725,VET,0.018218,1.0,0.016988999999999997,0.018396,0.016895,1653884881.0
4681,46,20200726,VET,0.017554,1.0,0.018216,0.018441,0.017253,1296993759.0
4682,47,20200727,VET,0.015641,1.0,0.017554,0.017655,0.014188,3602360973.0
4683,48,20200728,VET,0.01598,1.0,0.015638,0.016651,0.015444999999999999,1987705898.0
4684,49,20200729,VET,0.015583000000000001,1.0,0.015978,0.016393,0.015363,1541445601.0
4685,50,20200730,VET,0.017315,1.0,0.015580000000000002,0.01782,0.015322,2557628547.0
4686,51,20200731,VET,0.017204,1.0,0.017315999999999998,0.01845,0.016721,3061270461.0
4687,52,20200801,VET,0.017319,1.0,0.017205,0.017509999999999998,0.01678,1920738637.0
4688,53,20200802,VET,0.016207,1.0,0.01731,0.017406,0.0147,2254904587.0
4689,54,20200803,VET,0.0167,1.0,0.016207,0.016805,0.015975,955165337.0
4690,55,20200804,VET,0.018734,1.0,0.016691,0.0189,0.01659,2357369126.0
4691,56,20200805,VET,0.018793,1.0,0.018739,0.019395,0.017833,2715841764.0
4692,57,20200806,VET,0.019704,1.0,0.018798,0.020278,0.018522999999999998,2663287781.0
4693,58,20200807,VET,0.018671,1.0,0.019704,0.020268,0.017943999999999998,2356780452.0
4694,59,20200808,VET,0.020815,1.0,0.01867,0.02112,0.018428,2055724181.0
4695,60,20200809,VET,0.021929,1.0,0.020812,0.02299,0.020252000000000003,2780715269.0
4696,61,20200810,VET,0.021422,1.0,0.021922,0.022116999999999998,0.019965,2365664347.0
4697,62,20200811,VET,0.019966,1.0,0.021428,0.0218,0.01899,2140338971.0
4698,63,20200812,VET,0.020429,1.0,0.019951,0.020888,0.018396,1712599313.0
4699,64,20200813,VET,0.019597999999999997,1.0,0.020433,0.020804,0.0188,1759336898.0
4700,65,20200814,VET,0.020513,1.0,0.019614,0.020965,0.019478,1411791240.0
4701,66,20200815,VET,0.019575,1.0,0.020513,0.020605000000000002,0.019072,1175631610.0
4702,67,20200816,VET,0.019842,1.0,0.019574,0.02012,0.019005,1112614249.0
4703,68,20200817,VET,0.02002,1.0,0.01984,0.021335,0.019431,1924498941.0
4704,69,20200818,VET,0.019089,1.0,0.020017,0.020322999999999997,0.018611000000000003,1662087606.0
4705,70,20200819,VET,0.017856999999999998,1.0,0.019087,0.0195,0.017,2330571271.0
4706,71,20200820,VET,0.019392,1.0,0.017843,0.019423,0.017802000000000002,1526724700.0
4707,72,20200821,VET,0.017962,1.0,0.019388,0.019964,0.017849,1783467904.0
4708,73,20200822,VET,0.018165,1.0,0.017974,0.018435,0.017228999999999998,1121941438.0
4709,74,20200823,VET,0.017889,1.0,0.018165,0.018324,0.017741999999999997,643766819.0
4710,75,20200824,VET,0.01817,1.0,0.017897,0.018768,0.017611,678574092.0
4711,76,20200825,VET,0.016883000000000002,1.0,0.018159,0.0182,0.016233,1281514578.0
4712,77,20200826,VET,0.017113,1.0,0.01687,0.017531,0.016556,1014134509.0
4713,78,20200827,VET,0.015933000000000003,1.0,0.017115000000000002,0.017269,0.015262000000000001,1243869220.0
4714,79,20200828,VET,0.016316999999999998,1.0,0.015938,0.016835,0.015675,793833148.0
4715,80,20200829,VET,0.016744,1.0,0.016316999999999998,0.0172,0.016,955990705.0
4716,81,20200830,VET,0.017113,1.0,0.016744,0.017439,0.016669999999999997,1158692678.0
4717,82,20200831,VET,0.017372,1.0,0.017107,0.01867,0.016865,2629917708.0
4718,83,20200901,VET,0.016988999999999997,1.0,0.017373,0.01765,0.016724,1593821588.0
4719,84,20200902,VET,0.015995,1.0,0.01697,0.017265,0.015156000000000001,1531067722.0
4720,85,20200903,VET,0.012343000000000002,1.0,0.015995,0.0169,0.011271999999999999,3421245678.0
4721,86,20200904,VET,0.014268000000000001,1.0,0.012334,0.01475,0.0106,4660292357.0
4722,87,20200905,VET,0.012101,1.0,0.014269,0.014716,0.01085,4181717568.0
4723,88,20200906,VET,0.012354,1.0,0.012098000000000001,0.013000000000000001,0.011003,2672933711.0
4724,89,20200907,VET,0.012201,1.0,0.012352,0.012613,0.011000000000000001,2719705517.0
4725,90,20200908,VET,0.012119,1.0,0.0122,0.013463999999999999,0.01175,2913934238.0
4726,91,20200909,VET,0.012841,1.0,0.012118,0.013241,0.01163,1961166967.0
4727,92,20200910,VET,0.013005000000000001,1.0,0.012838999999999998,0.013682,0.012819999999999998,1790472669.0
4728,93,20200911,VET,0.013238999999999999,1.0,0.012999,0.013383,0.012437,1340266677.0
4729,94,20200912,VET,0.013419,1.0,0.013246,0.013429,0.01286,966761367.0
4730,95,20200913,VET,0.01281,1.0,0.013419,0.013831999999999999,0.012254000000000001,1710643692.0
4731,96,20200914,VET,0.012861000000000001,1.0,0.012816,0.013262000000000001,0.012438,1254879402.0
4732,97,20200915,VET,0.012569,1.0,0.012853,0.013444,0.012536,1425847012.0
4733,98,20200916,VET,0.012459999999999999,1.0,0.012564,0.012675,0.012088,1439325808.0
4734,99,20200917,VET,0.013513999999999998,1.0,0.012454999999999999,0.013791999999999999,0.012376,1732217771.0
4735,100,20200918,VET,0.014430000000000002,1.0,0.013506,0.015335,0.013378,2603147306.0
4736,101,20200919,VET,0.015265,1.0,0.014428999999999999,0.015475,0.013831,1663696067.0
4737,102,20200920,VET,0.014476,1.0,0.01526,0.015895,0.01383,1622858873.0
4738,103,20200921,VET,0.012605,1.0,0.014471000000000001,0.014777,0.012167,2796874971.0
4739,104,20200922,VET,0.01234,1.0,0.012614,0.013028,0.012031,1525378152.0
4740,105,20200923,VET,0.011381,1.0,0.012338,0.012397,0.011111,2292228303.0
4741,106,20200924,VET,0.012385,1.0,0.011382999999999999,0.01265,0.011212,1397217115.0
4742,107,20200925,VET,0.012909,1.0,0.012381,0.013281,0.011836,1954141240.0
4743,108,20200926,VET,0.012851,1.0,0.012916,0.013359999999999999,0.012440000000000001,1119275359.0
4744,109,20200927,VET,0.012740999999999999,1.0,0.012844999999999999,0.013059999999999999,0.012270999999999999,970889020.0
4745,110,20200928,VET,0.012765,1.0,0.012744,0.013599000000000002,0.012739,1711027138.0
4746,111,20200929,VET,0.013169,1.0,0.012766,0.013199,0.012324,1608891209.0
4747,112,20200930,VET,0.013519,1.0,0.01317,0.013590000000000001,0.012647,1410074975.0
4748,113,20201001,VET,0.012731999999999999,1.0,0.013521,0.013653,0.012475,1304889127.0
4749,114,20201002,VET,0.011859,1.0,0.012725,0.0129,0.011523,1797615678.0
4750,115,20201003,VET,0.011739,1.0,0.011863,0.012167,0.011711,868863665.0
4751,116,20201004,VET,0.011656999999999999,1.0,0.011739,0.011874,0.011335,1023790852.0
4752,117,20201005,VET,0.011382999999999999,1.0,0.011659000000000001,0.011893,0.011247,1126898214.0
4753,118,20201006,VET,0.010106,1.0,0.011381,0.011472,0.010039,2079713359.0
4754,119,20201007,VET,0.011227,1.0,0.01011,0.011283,0.009681,2220452922.0
4755,120,20201008,VET,0.011012000000000001,1.0,0.011225,0.011474,0.010445,2080423893.0
4756,121,20201009,VET,0.011455,1.0,0.011006,0.011803,0.01078,1647939979.0
4757,122,20201010,VET,0.0114,1.0,0.011456000000000001,0.01204,0.0113,1475399685.0
4758,123,20201011,VET,0.011436,1.0,0.011395,0.011935,0.011241,1154427218.0
4759,124,20201012,VET,0.011377,1.0,0.011432,0.011831,0.010905,1792342058.0
4760,125,20201013,VET,0.011482,1.0,0.011375,0.011767,0.011318,1119050792.0
4761,126,20201014,VET,0.011139,1.0,0.011489,0.011583,0.010801999999999999,1300293036.0
4762,127,20201015,VET,0.010962999999999999,1.0,0.011139,0.011285,0.0107,793469024.0
4763,128,20201016,VET,0.010591,1.0,0.010959,0.01125,0.010314,874900984.0
4764,129,20201017,VET,0.010988,1.0,0.010596,0.011054999999999999,0.010499,611662450.0
4765,130,20201018,VET,0.011627,1.0,0.010987,0.011890000000000001,0.010962999999999999,944373362.0
4766,131,20201019,VET,0.011396,1.0,0.011627,0.01179,0.011303,804933302.0
4767,132,20201020,VET,0.010781,1.0,0.011393,0.011399,0.010709999999999999,823382252.0
4768,133,20201021,VET,0.011339,1.0,0.010787999999999999,0.011515000000000001,0.010745000000000001,992072577.0
4769,134,20201022,VET,0.012155,1.0,0.011333,0.012440000000000001,0.011154,1584408183.0
4770,135,20201023,VET,0.012218000000000001,1.0,0.012157,0.012574,0.011698,1256726719.0
4771,136,20201024,VET,0.012282,1.0,0.012218000000000001,0.012433,0.012005,679586280.0
4772,137,20201025,VET,0.01179,1.0,0.012270999999999999,0.012574,0.011748999999999999,777709133.0
4773,138,20201026,VET,0.011368000000000001,1.0,0.011786,0.011975,0.011104000000000001,963566171.0
4774,139,20201027,VET,0.01137,1.0,0.011368000000000001,0.011661,0.011062,1093459715.0
4775,140,20201028,VET,0.010638,1.0,0.01137,0.011458,0.010419,1101830630.0
4776,141,20201029,VET,0.010186,1.0,0.01064,0.010846,0.0099,1044100760.0
4777,142,20201030,VET,0.01008,1.0,0.010187,0.010346,0.0095,1206667583.0
4778,143,20201031,VET,0.009895000000000001,1.0,0.010081,0.01036,0.00982,670723652.0
4779,144,20201101,VET,0.010505,1.0,0.009889,0.010607,0.009815,840387713.0
4780,145,20201102,VET,0.01005,1.0,0.010503,0.0107,0.009939,673383472.0
4781,146,20201103,VET,0.00925,1.0,0.01005,0.010115,0.009195,1212246921.0
4782,147,20201104,VET,0.009398,1.0,0.009242,0.009670999999999999,0.008893999999999999,2784173410.0
4783,148,20201105,VET,0.009720999999999999,1.0,0.009414,0.00988,0.009186,1563208094.0
4784,149,20201106,VET,0.011196,1.0,0.009719,0.01125,0.009672,1819263903.0
4785,150,20201107,VET,0.010383,1.0,0.011198,0.012107999999999999,0.010152,2722416237.0
4786,151,20201108,VET,0.011122,1.0,0.010384000000000001,0.01142,0.010182,1110187518.0
4787,152,20201109,VET,0.011035,1.0,0.011116,0.011974,0.010409999999999999,1361730318.0
4788,153,20201110,VET,0.011583,1.0,0.011042,0.011890000000000001,0.010914,1452202421.0
